country_code,year,gdp_current_usd,gni_current_usd,gdp_per_capita_usd,population_total
ECU,2008,61139438000,59727709000,4194.75750661981,14575202
ECU,2009,60094978000,58838676000,4053.36331139298,14825954
ECU,2010,68151329000,67123852000,4520.30959039763,15076695
ECU,2011,78986648000,77743317000,5153.6916424375,15326227
ECU,2012,87735048000,86468104000,5634.08393191094,15572194
ECU,2013,96570334000,95224218000,6109.29031510341,15807128
ECU,2014,102717794000,101189491000,6405.79979300441,16035124
ECU,2015,97209558000,95498179000,5976.1596805651,16266225
ECU,2016,97671433000,95796699000,5917.63771271481,16505139
ECU,2017,104467486000,102098707100,6233.32244797718,16759519
ECU,2018,107478961000,104609708400,6303.91886658338,17049547
ECU,2019,107595830000,104535446600,6205.05765246766,17340021
ECU,2020,95865473000,92537456300,5463.64515348598,17546065
ECU,2021,107179074000,105446469100,6061.32350181711,17682454
ECU,2022,116133121000,114216397700,6515.58528418336,17823897
ECU,2023,121147057000,118331113900,6737.84748379638,17980083
EGY,2000,99838543960.0763,100305543960.076,1366.09274372613,73083284
EGY,2001,96684636118.5984,97756136118.5984,1295.1374184163,74652029
EGY,2002,85146067415.7303,85241867415.7303,1116.82884626213,76239137
EGY,2003,80288461538.4615,80181261538.4615,1031.27556291284,77853548
EGY,2004,78782467532.4675,78575767532.4675,991.255689145253,79477443
EGY,2005,89660339660.3397,89406539660.3397,1105.53920713903,81101004
EGY,2006,107426086956.522,107956786956.522,1298.97900203124,82700403
EGY,2007,130437828371.278,131614828371.278,1547.74170735909,84276225
EGY,2008,162818181818.182,164177881818.182,1896.21594269779,85864789
EGY,2009,189147005444.646,189300605444.646,2161.63964573927,87501636
EGY,2010,218983666061.706,214618966061.706,2455.08194645282,89196072
EGY,2011,235989672977.625,229940172977.625,2590.64384891965,91093059
EGY,2012,279116666666.667,272637266666.667,2996.0677072015,93161001
EGY,2013,288434108527.132,281027708527.132,3025.52563552448,95333553
EGY,2014,305595408895.265,298332708895.265,3133.39102265541,97528654
EGY,2015,329366576819.407,323665676819.407,3306.98159414141,99597342
EGY,2016,332441717791.411,327970017791.411,3270.6287768197,101644589
EGY,2017,248362771739.13,243794271739.13,2395.10333299491,103696057
EGY,2018,262588632526.73,256309032526.73,2484.70315630508,105682094
EGY,2019,318678815489.749,307669215489.749,2962.98892023003,107553158
EGY,2020,383817841547.099,372463841547.099,3511.11381026379,109315124
EGY,2021,424671765455.704,412272565455.704,3827.35415374308,110957008
EGY,2022,476747720364.742,460984520364.742,4233.30783744856,112618250
EGY,2023,395926075163.006,378607675162.981,3456.78968456253,114535772
EMU,2000,6528628818011.91,6517850763583.27,20039.4002656638,325789631
EMU,2001,6631899417574.32,6605662670864.37,20289.6505275713,326861195
EMU,2002,7241862819829.4,7189055165562.05,22047.2795660286,328469678
EMU,2003,8921228124668.85,8872953867032.67,27010.5876151852,330286340
EMU,2004,10231007049192.6,10227980567864.3,30803.2860998618,332140117
EMU,2005,10611825457648.1,10623441964337.4,31781.6618832705,333897752
EMU,2006,11288306908404.6,11319626056484.7,33646.2501787992,335499702
EMU,2007,13000319185416.4,12996673666563,38544.2484903779,337282985
EMU,2008,14296312709583.3,14221755430829.2,42174.6917988916,338978475
EMU,2009,13084338477544.9,13100199346888.3,38467.8658262169,340136844
EMU,2010,12786064520112.1,12829517981230,37495.4820609396,341002804
EMU,2011,13810192245255.8,13874394822943.9,40574.3722348559,340367367
EMU,2012,12786713590104.4,12858577721786.4,37486.6282216839,341100659
EMU,2013,13358729082788.6,13444959007417.1,39101.8249052989,341639530
EMU,2014,13683290663987.2,13761189116185.5,39982.9007375611,342228563
EMU,2015,11828599572756.5,11822299300907.7,34467.5766635134,343180482
EMU,2016,12124585812257.6,12170992014420.3,35232.2695661265,344132977
EMU,2017,12839881576243.5,12875037187735.1,37237.5363554552,344810179
EMU,2018,13868034531052.8,13975679464889.5,40096.712205156,345864630
EMU,2019,13587001830079.4,13676373622945.9,39212.5111497975,346496601
EMU,2020,13266853301191.7,13280020060903.7,38234.5335889285,346986142
EMU,2021,14918539971043.3,15028550679622.8,42967.2551656434,347207191
EMU,2022,14452407617089.9,14479809365990.2,41446.4322827569,348700885
EMU,2023,15787238118091.4,15795234937540.4,45068.7010930397,350292725
ERI,2000,706370815.584416,706846472.727273,314.357396753501,2247031
ERI,2001,752371688.743186,750014014.825829,325.409161513593,2312079
ERI,2002,729321680.154324,723218963.714074,304.775756465092,2392978
ERI,2003,870248267.550163,860583693.876829,348.950327077742,2493903
ERI,2004,1109054005.43971,1093759651.85857,426.840947887032,2598284
ERI,2005,1098424685.66169,1089002465.33086,412.753079199423,2661215
ERI,2006,1211161879.6748,1202459440.65041,447.997404727201,2703502
ERI,2007,1317974491.05691,1310746757.72358,480.44762365456,2743222
ERI,2008,1380188800,1368434686.17886,490.066956003333,2816327
ERI,2009,1856695551.21951,1840533600,642.92572288007,2887885
ERI,2010,1589515447.15447,1569887473.17073,539.699512069686,2945186
ERI,2011,2065001626.01626,2041455160.97561,688.68165957684,2998485
ERI,2012,NA,NA,NA,3036988
ERI,2013,NA,NA,NA,3074360
ERI,2014,NA,NA,NA,3095173
ERI,2015,NA,NA,NA,3105546
ERI,2016,NA,NA,NA,3124698
ERI,2017,NA,NA,NA,3150347
ERI,2018,NA,NA,NA,3192760
ERI,2019,NA,NA,NA,3240194
ERI,2020,NA,NA,NA,3291271
ERI,2021,NA,NA,NA,3350183
ERI,2022,NA,NA,NA,3409447
ERI,2023,NA,NA,NA,3470390
ESP,2000,598102854756.08,593824681429.021,14743.2671031455,40567864
ESP,2001,627798682378.741,619109284702.363,15368.2337984435,40850412
ESP,2002,708938227243.923,700908415167.06,17111.0685058941,41431558
ESP,2003,907963217057.645,900517919356.469,21522.0170990262,42187645
ESP,2004,1069829382514.67,1059857017642.47,24925.0267844576,42921895
ESP,2005,1154667551775.88,1138731999477.04,26450.9530130382,43653155
ESP,2006,1261846683275.29,1238468688780,28421.686527407,44397319
ESP,2007,1476746276854.51,1440465611722.36,32652.015594702,45226803
ESP,2008,1636115447612.5,1590661749850.78,35603.248328071,45954106
ESP,2009,1496587590847.66,1467848099044.92,32279.8208476151,46362946
ESP,2010,1427989078916.67,1407118321433.34,30658.7422282912,46576897
ESP,2011,1487568659241.25,1461417995904.67,31824.6219134777,46742697
ESP,2012,1330994811670.31,1320185884573.83,28456.4438151477,46773055
ESP,2013,1362186923157.65,1353430640925.1,29228.846559842,46604197
ESP,2014,1380244561361.96,1375349035971.76,29707.765509467,46460733
ESP,2015,1206164777553.12,1205221691596.09,25982.4416197775,46422303
ESP,2016,1243015667917.12,1245019162551.36,26755.6061149398,46458139
ESP,2017,1321754088818.83,1321196026317.65,28381.3425596906,46571232
ESP,2018,1431642809327.06,1432157705493.33,30602.4212881113,46782011
ESP,2019,1403496387686.27,1404845354470.59,29786.5245689007,47118501
ESP,2020,1289783836971.21,1292135618759.54,27233.942646160802,47359424
ESP,2021,1461244901852.69,1471000143930.21,30799.4775937775,47443821
ESP,2022,1446498147749.03,1452817492626.46,30270.2687017458,47786102
ESP,2023,1620090734956.89,1612282894198.07,33509.0127982139,48347910
EST,2000,5686579747.53524,5472116465.49341,4070.60902410208,1396985
EST,2001,6250218422.70164,5947902604.95927,4502.66614992392,1388115
EST,2002,7370119619.4782,6978783083.73363,5343.18310760735,1379350
EST,2003,9876595528.45528,9301313233.96567,7205.40703313243,1370720
EST,2004,12148595031.0559,11465094409.9379,8916.0728274602,1362550
EST,2005,14109491356.7964,13457655764.2084,10414.6381183565,1354775
EST,2006,17025671810.3124,16082181658.5121,12641.4800976473,1346810
EST,2007,22450264166.4385,20706693128.9351,16745.4308011148,1340680
EST,2008,24342935403.5447,23070748498.6085,18205.9064113446,1337090
EST,2009,19633984440.1223,19035565434.843,14712.4494217916,1334515
EST,2010,19524355419.038,18474661625.4284,14663.7041018705,1331475
EST,2011,23303915794.7569,22118308164.3969,17555.5455239426,1327439
EST,2012,23237406116.3988,22283117767.2656,17568.2137969714,1322696
EST,2013,25451032780.7573,24842580735.3334,19310.3874900757,1317997
EST,2014,27055689003.0038,26322383140.0783,20581.7898991695,1314545
EST,2015,23311847750.9394,22817909254.7266,17722.1557669523,1315407
EST,2016,24561027787.7896,24049241171.4397,18666.3736521706,1315790
EST,2017,27469461919.1189,26833994793.4118,20851.5223496861,1317384
EST,2018,31222632740.7247,30590028476.549,23618.1361254581,1321977
EST,2019,31873748770.0313,31256623893.3333,24021.2501413306,1326898
EST,2020,31820771493.8974,31369045496.9651,23933.9939421065,1329522
EST,2021,37204563051.4723,36384167062.7901,27953.7670230126,1330932
EST,2022,38376046174.971,37470629690.6616,28451.1477825175,1348840
EST,2023,41291245222.1948,39999478462.1576,30133.304450454,1370286
ETH,2000,8242349617.8638,8182221161.58506,122.269202606069,67411494
ETH,2001,8231326016.47494,8180069454.11753,118.457204255261,69487762
ETH,2002,7850809498.16803,7797207615.85915,109.593813612988,71635517
ETH,2003,8623691300.04079,8557581131.63568,116.800491132777,73832663
ETH,2004,10131187261.4421,10067656708.6258,133.169812538096,76077206
ETH,2005,12401139453.9738,12365354408.4331,158.243458082465,78367470
ETH,2006,15280861834.6024,15242461910.6314,189.345737521418,80703490
ETH,2007,19707616772.7996,19721806402.0923,237.146255996319,83103217
ETH,2008,27066912635.2228,27086850118.9961,316.410475118075,85543668
ETH,2009,32437389116.038,32395738209.0412,368.574712267445,88007636
ETH,2010,29933790334.3418,29825574928.2445,330.619412798644,90538514
ETH,2011,31952763089.33,31883271774.1935,343.024942351887,93149970
ETH,2012,43310721414.0829,43214529006.0852,452.101031885754,95798767
ETH,2013,47648276605.0123,47541495176.3408,484.039833104062,98438751
ETH,2014,55612228233.5179,55459432981.0435,549.986577082588,101115610
ETH,2015,64589328550.5953,64326828327.9098,621.845673808133,103867135
ETH,2016,74296766562.127,74054066149.5781,696.196084806324,106718162
ETH,2017,81770885148.0574,81285284581.1891,745.632433925343,109666481
ETH,2018,84269180856.9147,83891881538.4273,747.968003672674,112664152
ETH,2019,95912620248.0592,95323018040.6175,828.709080522921,115737383
ETH,2020,107657732424.155,107045138836.252,905.313159254148,118917671
ETH,2021,111261888668.864,110688268382.272,910.947887074508,122138588
ETH,2022,126772707851.339,126199034853.781,1011.07332413462,125384287
ETH,2023,NA,NA,NA,128691692
EUU,2000,7288482686162.8,7268916002533.98,16976.0490801973,429339162
EUU,2001,7407617397190.54,7373103450722.82,17230.651387574,429909307
EUU,2002,8100431722676.83,8037762568764.69,18797.8149681186,430924112
EUU,2003,9956862331236.13,9900802458804.18,23020.9595202843,432512916
EUU,2004,11449103735400.4,11425772224265.2,26368.6821205483,434193248
EUU,2005,11954351248970.2,11951300233631.2,27431.5034018556,435789139
EUU,2006,12768365760447.1,12783550266332.3,29200.6008108727,437263803
EUU,2007,14789481701232.2,14755917708370,33704.6864604922,438796003
EUU,2008,16365051887483.3,16269372444404.4,37170.4298769943,440270719
EUU,2009,14846076564563.8,14838216354591.7,33634.9363638006,441388573
EUU,2010,14643095807338.5,14666168084154.7,33122.5582674613,442088310
EUU,2011,15876345191243.5,15914199480844,35967.0114355608,441414078
EUU,2012,14733644865813.4,14786131133671.2,33328.7719857616,442069839
EUU,2013,15399956333015.2,15470764994631.3,34808.0025773528,442425741
EUU,2014,15764830876562.3,15825149808544.6,35592.887487554,442920819
EUU,2015,13655113751882.8,13620364753732,30769.090644109,443793218
EUU,2016,13990609868691.7,14005395329938.9,31462.4341209885,444676652
EUU,2017,14870146541628.4,14873578372030,33391.9679020533,445321060
EUU,2018,16092154353714.7,16168161011507.1,36054.3954466385,446329890
EUU,2019,15809298345792.2,15874698646645.4,35374.6443827131,446910453
EUU,2020,15505708717748.9,15505675424925.3,34698.4032089427,446870959
EUU,2021,17498522970845.2,17595859107555.3,39214.3660784805,446227358
EUU,2022,16996087955139.8,17001445230055.8,37962.8295010744,447703403
EUU,2023,18602672971721.6,18591173151239.4,41392.0743803078,449425965
FCS,2000,466382378409.98,NA,750.92074897408,621080692
FCS,2001,456399281412.004,NA,718.194930414518,635481068
FCS,2002,445349530148.204,NA,683.862456014444,651226758
FCS,2003,468955516341.87,NA,702.403263694093,667644273
FCS,2004,596531501689.455,NA,872.112687981737,684007365
FCS,2005,756299619414.029,NA,1079.1629358163,700820603
FCS,2006,946889828354.513,NA,1318.83234184649,717975893
FCS,2007,1159629381825.84,NA,1577.49031924303,735110300
FCS,2008,1482180249760.41,1441808204750.57,1968.21501501874,753058095
FCS,2009,1343099794513.03,1309907621653.27,1739.73065858229,772015937
FCS,2010,1594535995476.14,1547718883291.19,2014.90119741003,791371804
FCS,2011,1665005303917.48,1605741866808.61,2053.09769693024,810972272
FCS,2012,1863947874050.46,1818710613410.38,2242.84085219764,831065598
FCS,2013,1935475150421.7,1881608148200.48,2273.27217471253,851404936
FCS,2014,2052688292776.75,2013497404266.01,2355.76885087242,871345375
FCS,2015,1617402176010.38,1594486404605.36,1815.53207965872,890869511
FCS,2016,1489679431071.3,1473607951092.47,1635.50703091345,910836458
FCS,2017,1589078992903.46,1568648128021.7,1706.44326854085,931222867
FCS,2018,1735522724126.93,1711603142543.71,1823.31230335011,951851595
FCS,2019,1842814574762.83,1821528623578.97,1893.88268968493,973035228
FCS,2020,1676505788095.81,1663026546199.54,1685.09795088858,994901090
FCS,2021,1787068023408.49,1754126790412.29,1757.35640223069,1016906998
FCS,2022,1967015531216.77,1943692462532.19,1897.94911362527,1036390026
FCS,2023,1820234347800.98,1802602128288.58,1722.02197897444,1057033168
FIN,2000,125967821110.589,125182750443.922,24335.9225082659,5176209
FIN,2001,129519672868.898,129472204503.937,24965.202996776,5188008
FIN,2002,140360963811.765,140786471988.236,26989.389260959,5200598
FIN,2003,171612867735.686,170601610345.098,32920.0857192568,5213014
FIN,2004,197458297639.769,198847736527.414,37768.1334202029,5228172
FIN,2005,204859368790.661,205714058807.782,39049.8703780223,5246096
FIN,2006,217044068234.117,219019125183.529,41214.0187765069,5266268
FIN,2007,256360251537.648,257109903025.099,48473.0240091455,5288720
FIN,2008,285698662071.094,286178128353.906,53769.4726240385,5313399
FIN,2009,253480783439.453,256628807365.625,47478.3495310999,5338871
FIN,2010,249429613683.334,252690876683.334,46506.2919016566,5363352
FIN,2011,275126915515.565,276304509659.534,51060.3242589767,5388272
FIN,2012,257443384492.969,258595839931.641,47551.6740841369,5413971
FIN,2013,270268036626.275,271799356725.491,49691.0145200739,5438972
FIN,2014,273478528954.901,276451713710.195,50073.7760815871,5461512
FIN,2015,233210733506.25,235269989431.25,42560.3456767103,5479531
FIN,2016,238777818792.608,239812773203.113,43451.2562442158,5495303
FIN,2017,253846138440,253920697397.647,46085.0174739036,5508214
FIN,2018,273869255596.078,274973448062.745,49654.2497035329,5515525
FIN,2019,267014821129.411,267966374462.745,48358.1807773701,5521606
FIN,2020,270000311606.226,274111075402.335,48828.6846862799,5529543
FIN,2021,294223210496.119,298982557503.871,53099.1351400148,5541017
FIN,2022,280253099309.34,282747771533.075,50440.560224974,5556106
FIN,2023,294950618733.339,296343292725.495,52821.5114340717,5583911
FJI,2000,1678219507.89829,1711480415.76135,1995.72071163264,840909
FJI,2001,1652462023.46215,1638537768.77216,1944.997414609,849596
FJI,2002,1833279985.36741,1848095477.61672,2136.56794118683,858049
FJI,2003,2300492465.32276,2301494697.66343,2655.58079586044,866286
FJI,2004,2708078476.63012,2708366993.65263,3097.19096651759,874366
FJI,2005,2980403844.72096,3023749797.46264,3377.69126953493,882379
FJI,2006,3076305452.86506,2955406654.34381,3455.10599907349,890365
FJI,2007,3378314599.76402,3302755697.69608,3762.74692789299,897832
FJI,2008,3523185919.55826,3436092991.15266,3899.92231512129,903399
FJI,2009,2870624635.68032,2859170936.23766,3164.13275408169,907239
FJI,2010,3140166712.79624,3042538815.29876,3449.14452883369,910419
FJI,2011,3779411899.37483,3663305384.38,4139.60288609702,912989
FJI,2012,3972028104.47328,3825371293.14434,4341.40338748749,914918
FJI,2013,4189967998.51424,4108022907.69855,4572.44377544245,916352
FJI,2014,4857104768.86844,4631708776.08492,5293.35676680464,917585
FJI,2015,4682479893.97558,4398111344.70808,5097.53106864695,918578
FJI,2016,4930213644.36653,4658241004.89999,5363.79026679243,919166
FJI,2017,5353469174.47838,4930366664.65074,5826.84814459328,918759
FJI,2018,5581425327.44397,5221596259.42569,6085.41979485376,917180
FJI,2019,5444407198.13478,4993717624.5248,5950.82866866702,914899
FJI,2020,4432466219.87685,4151389774.55327,4844.42127154524,914963
FJI,2021,4305031649.74189,4054721720.36281,4696.17103944634,916711
FJI,2022,4969503549.32096,4704672920.54581,5405.03006162671,919422
FJI,2023,5442046552.96928,5130419421.14327,5888.73667332429,924145
FRA,2000,1360959069477.49,1383910194791.85,22340.5939516217,60918661
FRA,2001,1370376677298.86,1396579393883.03,22331.7948343036,61364377
FRA,2002,1492427756382.43,1509562308747.3,24144.5727019529,61812142
FRA,2003,1835095983049.09,1861428152702.07,29479.5222101175,62249855
FRA,2004,2109792297237.03,2141122589275.53,33644.9282220364,62707588
FRA,2005,2192146403028.17,2231903920271.44,34696.3718316971,63180854
FRA,2006,2317861544690.82,2366538725441.29,36431.5658906555,63622342
FRA,2007,2655816911866.56,2711465172648.91,41486.1907828787,64016890
FRA,2008,2926802941585.86,2993575681093.75,45464.8181385158,64375116
